CASEID	SETID	CHOICE15	Alternative	FSG	FSO	TT	CHOICE01				
8355	898	4	1	0.06	0.026	29	0				
8355	898	4	2	1.789	8.709	17.44	0				
8355	898	4	3	0.13	0.324	33.68	0				
8355	898	4	4	1.469	3.123	17.44	1				
8355	898	4	5	1.324	2.309	8.24	0				
8356	899	4	1	2.063	3.878	0	0				
8356	899	4	2	0.442	0.125	0	0				
8356	899	4	3	0.231	2.347	0	0				
8356	899	4	4	0.72	0.107	137.96	1				
8356	899	4	5	1.789	8.709	17.44	0				
8374	900	2	1	0.148	3.677	0	0				
8374	900	2	2	2.121	41.669	0	1				
8374	900	2	3	6.438	77.335	0	0				
8374	900	2	4	0.388	0.252	8.36	0				
8374	900	2	5	2.932	2.181	6.92	0				
8374	901	2	1	0.148	3.677	0	0				
8374	901	2	2	2.121	41.669	0	1				
8374	901	2	3	6.438	77.335	0	0				
8374	901	2	4	0.388	0.252	8.36	0				
8374	901	2	5	1.556	0.434	10.64	0				
8375	902	4	1	1.399	1.189	8.76	0				
8375	902	4	2	0.073	1.608	0	0				
8375	902	4	3	0.908	1.905	0	0				
8375	902	4	4	0.068	0.045	12.04	1				
8375	902	4	5	0.148	3.677	0	0				
8379	903	2	1	0.322	1.712	0	0				
8379	903	2	2	2.001	4.634	0	1				
8379	903	2	3	0.591	0.423	5.1	0				
8379	903	2	4	0.036	0.276	7.04	0				
8379	903	2	5	0.908	1.905	0	0				
8382	904	1	1	1.188	3.2	0	1				
8382	904	1	2	0.842	0.956	1.43	0				
8382	904	1	3	0.067	2.329	1.43	0				
8382	904	1	4	1.19	1.597	3.34	0				
8382	904	1	5	2.322	0.867	2.61	0				
8382	905	4	1	1.19	1.597	3.34	0				
8382	905	4	2	0.842	0.956	1.43	0				
8382	905	4	3	0.067	2.329	1.43	0				
8382	905	4	4	1.188	3.2	0	1				
8382	905	4	5	1.463	2.508	3.41	0				
8382	906	1	1	7.024	12.895	6.57	1				
8382	906	1	2	1.188	3.2	0	0				
8382	906	1	3	0.842	0.956	1.43	0				
8382	906	1	4	0.067	2.329	1.43	0				
8382	906	1	5	1.19	1.597	3.34	0				
8382	907	5	1	1.19	1.597	3.34	0				
8382	907	5	2	1.188	3.2	0	0				
8382	907	5	3	0.842	0.956	1.43	0				
8382	907	5	4	0.067	2.329	1.43	0				
8382	907	5	5	7.024	12.895	6.57	1				
8386	908	4	1	2.705	89.841	11.64	0				
8386	908	4	2	0.598	0.429	0	0				
8386	908	4	3	2.469	17.977	10.8	0				
8386	908	4	4	7.024	12.895	12	1				
8386	908	4	5	20.452	83.361	11.64	0				
8386	909	5	1	20.452	83.361	11.64	0				
8386	909	5	2	0.598	0.429	0	0				
8386	909	5	3	2.469	17.977	10.8	0				
8386	909	5	4	2.705	89.841	11.64	0				
8386	909	5	5	7.024	12.895	12	1				
8388	910	3	1	2.469	17.977	10.04	0				
8388	910	3	2	0.106	0.327	6.72	0				
8388	910	3	3	7.024	12.895	6.72	1				
8388	910	3	4	2.705	89.841	12.08	0				
8388	910	3	5	20.452	83.361	11.64	0				
8396	911	4	1	3.4	17.619	3.66	0				
8396	911	4	2	0.672	0.359	0	0				
8396	911	4	3	1.395	0.527	2.51	0				
8396	911	4	4	0.991	0.22	4.12	1				
8396	911	4	5	0.842	0.956	0	0				
8396	912	2	1	0.672	0.359	0	0				
8396	912	2	2	4.409	19.541	3.66	1				
8396	912	2	3	1.395	0.527	2.51	0				
8396	912	2	4	3.4	17.619	3.66	0				
8396	912	2	5	2.701	4.208	6.04	0				
8401	913	4	1	0.295	0.197	0	0				
8401	913	4	2	0.303	0.18	0	0				
8401	913	4	3	0.066	1.777	9.96	0				
8401	913	4	4	1.85	1.213	0	1				
8401	913	4	5	1.911	0.686	9.96	0				
8402	914	5	1	0.295	0.197	0	0				
8402	914	5	2	1.395	0.527	2.51	0				
8402	914	5	3	0	34.996	2.51	0				
8402	914	5	4	3.4	17.619	3.66	0				
8402	914	5	5	0.672	0.359	0	1				
8403	915	2	1	0.058	0.189	0	0				
8403	915	2	2	3.375	17.328	7.63	1				
8403	915	2	3	0.803	1.587	5.41	0				
8403	915	2	4	1.345	6.319	5.41	0				
8403	915	2	5	3.4	17.619	3.66	0				
8403	916	1	1	0.56	2.1	7.02	1				
8403	916	1	2	0.058	0.189	0	0				
8403	916	1	3	0.803	1.587	5.41	0				
8403	916	1	4	1.345	6.319	5.41	0				
8403	916	1	5	1.689	6.187	7.02	0				
8404	917	1	1	0.066	1.777	0	1				
8404	917	1	2	1.911	0.686	0	0				
8404	917	1	3	1.65	9.1	0	0				
8404	917	1	4	0.295	0.197	9.96	0				
8404	917	1	5	0.058	0.189	0	0				
8405	918	3	1	1.394	1.528	11.52	0				
8405	918	3	2	3.375	17.328	10.36	0				
8405	918	3	3	0.468	0.728	0	1				
8405	918	3	4	0.096	1.841	15	0				
8405	918	3	5	0.635	5.147	15	0				
8413	919	5	1	0.635	5.147	15	0				
8413	919	5	2	0.869	0.214	0	0				
8413	919	5	3	1.689	6.187	0	0				
8413	919	5	4	0.096	1.841	22.16	0				
8413	919	5	5	3.375	17.328	13	1				
8414	920	5	1	1.689	6.187	0	0				
8414	920	5	2	0.468	0.728	0	0				
8414	920	5	3	1.394	1.528	3.55	0				
8414	920	5	4	0.096	1.841	4.69	0				
8414	920	5	5	3.375	17.328	3.16	1				
8415	921	3	1	1.689	6.187	0	0				
8415	921	3	2	0.869	0.214	0	0				
8415	921	3	3	0.56	2.1	0	1				
8415	921	3	4	3.375	17.328	4.25	0				
8415	921	3	5	0.096	1.841	4.69	0				
8429	922	5	1	0.096	1.841	22.16	0				
8429	922	5	2	0.56	2.1	0	0				
8429	922	5	3	1.689	6.187	0	0				
8429	922	5	4	3.375	17.328	13	0				
8429	922	5	5	0.869	0.214	0	1				
8431	923	5	1	0.635	5.147	7.01	0				
8431	923	5	2	1.394	1.528	0	0				
8431	923	5	3	1.689	6.187	5.27	0				
8431	923	5	4	0.096	1.841	6.59	0				
8431	923	5	5	3.375	17.328	2.66	1				
8435	924	5	1	1.689	6.187	0	0				
8435	924	5	2	0.468	0.728	7.84	0				
8435	924	5	3	1.394	1.528	8.08	0				
8435	924	5	4	0.096	1.841	15	0				
8435	924	5	5	3.375	17.328	12.44	1				
8435	925	1	1	0.468	0.728	7.84	1				
8435	925	1	2	1.394	1.528	8.08	0				
8435	925	1	3	3.375	17.328	12.44	0				
8435	925	1	4	0.096	1.841	15	0				
8435	925	1	5	0.635	5.147	15	0				
8443	926	2	1	0.526	3.918	0	0				
8443	926	2	2	3.153	6.816	11.8	1				
8443	926	2	3	1.184	0.228	9.72	0				
8443	926	2	4	1.73	15.564	11.8	0				
8443	926	2	5	1.689	6.187	0	0				
8445	927	4	1	1.19	1.597	21.4	0				
8445	927	4	2	1.73	15.564	0	0				
8445	927	4	3	0.526	3.918	11.8	0				
8445	927	4	4	3.153	6.816	0	1				
8445	927	4	5	1.463	2.508	23	0				
8448	928	1	1	1.73	15.564	0	1				
8448	928	1	2	3.153	6.816	0	0				
8448	928	1	3	0.526	3.918	11.8	0				
8448	928	1	4	1.19	1.597	21.4	0				
8448	928	1	5	1.463	2.508	21.64	0				
8454	929	5	1	1.73	15.564	0	0				
8454	929	5	2	0.456	0	1.56	0				
8454	929	5	3	0.176	4.754	1.56	0				
8454	929	5	4	0.625	0.577	3.67	0				
8454	929	5	5	2.952	4.534	1.56	1				
8454	930	3	1	0.176	4.754	1.56	0				
8454	930	3	2	0.456	0	1.56	0				
8454	930	3	3	2.952	4.534	1.56	1				
8454	930	3	4	0.625	0.577	3.67	0				
8454	930	3	5	0.449	0.349	4.9	0				
8457	931	2	1	0.435	0.1	0	0				
8457	931	2	2	0.456	0	0	1				
8457	931	2	3	0.176	4.754	0	0				
8457	931	2	4	2.952	4.534	0	0				
8457	931	2	5	0.625	0.577	3.67	0				
8464	932	2	1	0.456	0	0	0				
8464	932	2	2	0.435	0.1	0	1				
8464	932	2	3	0.176	4.754	0	0				
8464	932	2	4	2.952	4.534	0	0				
8464	932	2	5	0.625	0.577	11.44	0				
8465	933	3	1	1.491	0.69	9.44	0				
8465	933	3	2	0.081	0.491	9.44	0				
8465	933	3	3	1.028	4.333	13.04	1				
8465	933	3	4	1.548	12.008	13.04	0				
8465	933	3	5	2.932	2.181	19	0				
8477	934	1	1	3.708	6.001	3.5	1				
8477	934	1	2	0.403	0.04	0	0				
8477	934	1	3	1.622	7.598	0	0				
8477	934	1	4	2.473	1.131	6.46	0				
8477	934	1	5	1.548	12.008	0	0				
8477	935	5	1	2.473	1.131	6.46	0				
8477	935	5	2	0.403	0.04	0	0				
8477	935	5	3	1.622	7.598	0	0				
8477	935	5	4	3.708	6.001	3.5	0				
8477	935	5	5	1.223	42.422	18.23	1				
8480	936	5	1	4.16	19.515	6.87	0				
8480	936	5	2	0.403	0.04	0	0				
8480	936	5	3	1.622	7.598	0	0				
8480	936	5	4	2.473	1.131	6.46	0				
8480	936	5	5	3.708	6.001	3.5	1				
8483	937	3	1	3.4	17.619	2.24	0				
8483	937	3	2	0.991	0.22	0	0				
8483	937	3	3	4.409	19.541	2.24	1				
8483	937	3	4	2.701	4.208	5.72	0				
8483	937	3	5	3.708	6.001	3.5	0				
8483	938	5	1	1.668	10.866	5.72	0				
8483	938	5	2	0.991	0.22	0	0				
8483	938	5	3	3.4	17.619	2.24	0				
8483	938	5	4	2.701	4.208	5.72	0				
8483	938	5	5	4.409	19.541	2.24	1				
8486	939	4	1	3.4	17.619	6	0				
8486	939	4	2	1.395	0.527	0	0				
8486	939	4	3	0	34.996	0	0				
8486	939	4	4	4.409	19.541	6	1				
8486	939	4	5	2.701	4.208	14	0				
8486	940	5	1	2.925	4.548	6.15	0				
8486	940	5	2	1.395	0.527	0	0				
8486	940	5	3	0	34.996	0	0				
8486	940	5	4	3.4	17.619	2.95	0				
8486	940	5	5	4.409	19.541	2.95	1				
8491	941	3	1	0.176	4.754	1.56	0				
8491	941	3	2	0.456	0	1.56	0				
8491	941	3	3	2.952	4.534	1.56	1				
8491	941	3	4	0.625	0.577	3.67	0				
8491	941	3	5	1.622	7.598	3.5	0				
8491	942	1	1	2.952	4.534	1.56	1				
8491	942	1	2	0.456	0	1.56	0				
8491	942	1	3	0.176	4.754	1.56	0				
8491	942	1	4	0.625	0.577	3.67	0				
8491	942	1	5	0.449	0.349	4.9	0				
8491	943	2	1	0.456	0	1.56	0				
8491	943	2	2	3.418	6.65	7.16	1				
8491	943	2	3	0.176	4.754	1.56	0				
8491	943	2	4	2.952	4.534	1.56	0				
8491	943	2	5	0.625	0.577	3.67	0				
8491	944	2	1	0.456	0	1.56	0				
8491	944	2	2	3.418	6.65	7.16	1				
8491	944	2	3	0.176	4.754	1.56	0				
8491	944	2	4	2.952	4.534	1.56	0				
8491	944	2	5	0.625	0.577	3.67	0				
8505	945	5	1	0.449	0.349	19.08	0				
8505	945	5	2	0.456	0	0	0				
8505	945	5	3	0.176	4.754	0	0				
8505	945	5	4	0.625	0.577	11.44	0				
8505	945	5	5	2.952	4.534	0	1				
8509	946	4	1	1.76	14.651	3.97	0				
8509	946	4	2	1.025	0.104	3.97	0				
8509	946	4	3	2.274	8.347	3.97	0				
8509	946	4	4	0.646	0.194	3.97	1				
8509	946	4	5	4.054	2.456	0	0				
8509	947	5	1	1.813	2.566	6.89	0				
8509	947	5	2	1.025	0.104	3.97	0				
8509	947	5	3	2.274	8.347	3.97	0				
8509	947	5	4	1.76	14.651	3.97	0				
8509	947	5	5	0.646	0.194	3.97	1				
8510	948	2	1	1.025	0.104	0	0				
8510	948	2	2	0.646	0.194	0	1				
8510	948	2	3	2.274	8.347	0	0				
8510	948	2	4	1.76	14.651	0	0				
8510	948	2	5	1.813	2.566	18	0				
8510	949	4	1	1.76	14.651	0	0				
8510	949	4	2	1.025	0.104	0	0				
8510	949	4	3	2.274	8.347	0	0				
8510	949	4	4	0.646	0.194	0	1				
8510	949	4	5	1.813	2.566	15	0				
8510	950	3	1	1.76	14.651	0	0				
8510	950	3	2	0.646	0.194	0	0				
8510	950	3	3	2.274	8.347	0	1				
8510	950	3	4	1.813	2.566	15	0				
8510	950	3	5	0.927	2.632	23.8	0				
8510	951	2	1	0.646	0.194	0	0				
8510	951	2	2	2.274	8.347	0	1				
8510	951	2	3	1.76	14.651	0	0				
8510	951	2	4	1.813	2.566	15	0				
8510	951	2	5	0.927	2.632	23.8	0				
8519	952	1	1	1.617	1.259	0	1				
8519	952	1	2	0.217	0.216	0	0				
8519	952	1	3	1.816	3.919	18.84	0				
8519	952	1	4	0.233	1.47	0	0				
8519	952	1	5	0.163	1.31	22	0				
8520	953	1	1	1.617	1.259	0	1				
8520	953	1	2	0.217	0.216	0	0				
8520	953	1	3	1.816	3.919	6.09	0				
8520	953	1	4	0.233	1.47	0	0				
8520	953	1	5	0.163	1.31	7.59	0				
8521	954	5	1	0.163	1.31	22	0				
8521	954	5	2	0.217	0.216	0	0				
8521	954	5	3	1.816	3.919	18.84	0				
8521	954	5	4	0.233	1.47	0	0				
8521	954	5	5	1.617	1.259	0	1				
8521	955	2	1	0.217	0.216	0	0				
8521	955	2	2	2.274	8.347	8.01	1				
8521	955	2	3	1.617	1.259	0	0				
8521	955	2	4	0.233	1.47	0	0				
8521	955	2	5	1.816	3.919	6.09	0				
8523	956	1	1	1.617	1.259	0	1				
8523	956	1	2	0.217	0.216	0	0				
8523	956	1	3	1.816	3.919	18.84	0				
8523	956	1	4	0.233	1.47	0	0				
8523	956	1	5	0.163	1.31	22	0				
8525	957	3	1	1.816	3.919	18.84	0				
8525	957	3	2	0.217	0.216	0	0				
8525	957	3	3	1.617	1.259	0	1				
8525	957	3	4	0.233	1.47	0	0				
8525	957	3	5	0.163	1.31	22	0				
8527	958	5	1	0.163	1.31	22	0				
8527	958	5	2	0.217	0.216	0	0				
8527	958	5	3	1.816	3.919	18.84	0				
8527	958	5	4	0.233	1.47	0	0				
8527	958	5	5	1.617	1.259	0	1				
8528	959	1	1	2.932	2.181	3.08	1				
8528	959	1	2	2.109	1.759	3.11	0				
8528	959	1	3	1.028	4.333	4.33	0				
8528	959	1	4	1.548	12.008	4.33	0				
8528	959	1	5	0.233	1.47	0	0				
8528	960	4	1	1.028	4.333	18	0				
8528	960	4	2	2.932	2.181	11.44	0				
8528	960	4	3	2.109	1.759	9.4	0				
8528	960	4	4	2.121	41.669	21	1				
8528	960	4	5	1.548	12.008	18	0				
10001	961	4	1	0.681	6.536	6.47	0				
10001	961	4	2	2.677	9.375	5.59	0				
10001	961	4	3	2.199	9.42	5.59	0				
10001	961	4	4	2.449	6.044	0	1				
10001	961	4	5	2.932	2.181	3.08	0				
10011	962	1	1	1.841	7.523	0	1				
10011	962	1	2	0.068	0.045	0	0				
10011	962	1	3	0.114	0.359	0	0				
10011	962	1	4	0.274	5.555	0	0				
10011	962	1	5	3.21	3.884	4.88	0				
10015	963	3	1	0.294	1.043	23.92	0				
10015	963	3	2	0.262	5.344	0	0				
10015	963	3	3	1.959	0.858	0	1				
10015	963	3	4	1.491	0.69	19	0				
10015	963	3	5	0.114	0.359	0	0				
10016	964	4	1	0.57	3.478	4.14	0				
10016	964	4	2	0.294	1.043	0	0				
10016	964	4	3	2.287	1.42	4.14	0				
10016	964	4	4	3.289	9.748	9.28	1				
10016	964	4	5	1.959	0.858	6.22	0				
10020	965	3	1	0.602	1.142	0	0				
10020	965	3	2	0.062	0.916	0	0				
10020	965	3	3	0.824	3.043	8.66	1				
10020	965	3	4	0.554	2.979	7.55	0				
10020	965	3	5	1.331	3.291	8.66	0				
10023	966	2	1	0.262	5.344	0	0				
10023	966	2	2	1.959	0.858	0	1				
10023	966	2	3	0.294	1.043	6.22	0				
10023	966	2	4	1.491	0.69	6.67	0				
10023	966	2	5	1.556	0.434	7.5	0				
10024	967	3	1	0	0.985	0	0				
10024	967	3	2	0.012	0.046	0	0				
10024	967	3	3	0.525	2.013	0	1				
10024	967	3	4	1.172	0.726	14.92	0				
10024	967	3	5	0.262	5.344	0	0				
10024	968	3	1	0	0.985	0	0				
10024	968	3	2	0.012	0.046	0	0				
10024	968	3	3	4.409	19.541	20.58	1				
10024	968	3	4	1.172	0.726	3.99	0				
10024	968	3	5	0.974	0.572	9.19	0				
10027	969	4	1	0.058	0.189	11.02	0				
10027	969	4	2	0.669	0.78	0	0				
10027	969	4	3	1.345	6.319	8.83	0				
10027	969	4	4	0.803	1.587	8.83	1				
10027	969	4	5	0.231	2.347	15.02	0				
10029	970	5	1	0.663	1.195	6.9	0				
10029	970	5	2	0.068	0.045	0	0				
10029	970	5	3	0.114	0.359	0	0				
10029	970	5	4	0.274	5.555	0	0				
10029	970	5	5	1.841	7.523	0	1				
10032	971	1	1	0.629	0.779	0	1				
10032	971	1	2	0.834	1.25	0	0				
10032	971	1	3	1.044	4.743	0	0				
10032	971	1	4	1.622	7.598	7.08	0				
10032	971	1	5	1.817	1.498	8.82	0				
10032	972	4	1	1.622	7.598	7.08	0				
10032	972	4	2	0.834	1.25	0	0				
10032	972	4	3	1.044	4.743	0	0				
10032	972	4	4	0.629	0.779	0	1				
10032	972	4	5	1.817	1.498	8.82	0				
10034	973	5	1	1.817	1.498	29.96	0				
10034	973	5	2	0.629	0.779	0	0				
10034	973	5	3	1.044	4.743	0	0				
10034	973	5	4	1.622	7.598	23.92	0				
10034	973	5	5	0.834	1.25	0	1				
10034	974	4	1	1.622	7.598	23.92	0				
10034	974	4	2	0.629	0.779	0	0				
10034	974	4	3	1.044	4.743	0	0				
10034	974	4	4	0.834	1.25	0	1				
10034	974	4	5	1.817	1.498	29.96	0				
10035	975	3	1	0.834	1.25	0	0				
10035	975	3	2	0.629	0.779	0	0				
10035	975	3	3	1.044	4.743	0	1				
10035	975	3	4	1.622	7.598	23.92	0				
10035	975	3	5	1.817	1.498	29.96	0				
10035	976	2	1	0.629	0.779	0	0				
10035	976	2	2	1.044	4.743	0	1				
10035	976	2	3	0.834	1.25	0	0				
10035	976	2	4	1.622	7.598	23.92	0				
10035	976	2	5	1.817	1.498	29.96	0				
10059	977	1	1	2.473	1.131	0	1				
10059	977	1	2	4.16	19.515	2.47	0				
10059	977	1	3	3.479	27.106	2.47	0				
10059	977	1	4	1.817	1.498	5.99	0				
10059	977	1	5	1.622	7.598	6.46	0				
10063	978	2	1	0.267	3.67	0	0				
10063	978	2	2	0.361	0.217	9.01	1				
10063	978	2	3	2.939	2.361	0	0				
10063	978	2	4	0.063	1.05	6.64	0				
10063	978	2	5	0	5.333	6.64	0				
10068	979	4	1	0.066	1.777	5.84	0				
10068	979	4	2	2.287	1.42	0	0				
10068	979	4	3	0.57	3.478	0	0				
10068	979	4	4	2.121	41.669	8.2	1				
10068	979	4	5	0.267	3.67	0	0				
10074	980	5	1	1.172	0.726	15	0				
10074	980	5	2	0.646	0.194	0	0				
10074	980	5	3	1.76	14.651	0	0				
10074	980	5	4	1.813	2.566	15	0				
10074	980	5	5	2.274	8.347	0	1				
10074	981	3	1	1.76	14.651	0	0				
10074	981	3	2	0.646	0.194	0	0				
10074	981	3	3	2.274	8.347	0	1				
10074	981	3	4	1.813	2.566	15	0				
10074	981	3	5	0.927	2.632	23.8	0				
10079	982	1	1	1.335	5.049	11.8	1				
10079	982	1	2	1.324	2.309	11.8	0				
10079	982	1	3	1.651	22.007	11.8	0				
10079	982	1	4	1.828	8.66	21.64	0				
10079	982	1	5	2.922	8.606	21.64	0				
10080	983	1	1	2.274	8.347	3.97	1				
10080	983	1	2	0.646	0.194	3.97	0				
10080	983	1	3	1.76	14.651	3.97	0				
10080	983	1	4	1.813	2.566	6.89	0				
10080	983	1	5	1.324	2.309	4.23	0				
10080	984	3	1	1.76	14.651	3.97	0				
10080	984	3	2	0.646	0.194	3.97	0				
10080	984	3	3	2.274	8.347	3.97	1				
10080	984	3	4	1.813	2.566	6.89	0				
10080	984	3	5	0.927	2.632	8.22	0				
10081	985	5	1	0.927	2.632	25	0				
10081	985	5	2	0.646	0.194	11	0				
10081	985	5	3	1.76	14.651	11	0				
10081	985	5	4	1.813	2.566	18	0				
10081	985	5	5	2.274	8.347	11	1				
10081	986	2	1	0.646	0.194	11	0				
10081	986	2	2	2.274	8.347	11	1				
10081	986	2	3	1.76	14.651	11	0				
10081	986	2	4	1.813	2.566	18	0				
10081	986	2	5	0.927	2.632	25	0				
10087	987	2	1	0.063	1.05	0	0				
10087	987	2	2	0.898	56.296	3.35	1				
10087	987	2	3	0	5.333	0	0				
10087	987	2	4	6.617	95.932	3.35	0				
10087	987	2	5	0.646	0.194	3.97	0				
10087	988	4	1	0.898	56.296	3.35	0				
10087	988	4	2	0.063	1.05	0	0				
10087	988	4	3	0	5.333	0	0				
10087	988	4	4	3.61	5.189	6.75	1				
10087	988	4	5	6.617	95.932	3.35	0				
10089	989	5	1	0.063	1.05	0	0				
10089	989	5	2	0.066	0	0	0				
10089	989	5	3	1.765	0.655	12.96	0				
10089	989	5	4	0.898	56.296	16.12	0				
10089	989	5	5	3.61	5.189	0	1				
10103	990	1	1	1.265	0.315	0	1				
10103	990	1	2	0.143	0.065	0	0				
10103	990	1	3	1.148	1.063	0	0				
10103	990	1	4	0.442	0.457	0	0				
10103	990	1	5	3.61	5.189	0	0				
10114	991	1	1	1.335	5.049	11	1				
10114	991	1	2	1.324	2.309	11	0				
10114	991	1	3	1.651	22.007	11	0				
10114	991	1	4	1.309	2.066	37.32	0				
10114	991	1	5	2.199	9.42	7.24	0				
10114	992	2	1	1.324	2.309	11	0				
10114	992	2	2	2.705	89.841	34	1				
10114	992	2	3	1.335	5.049	11	0				
10114	992	2	4	1.651	22.007	11	0				
10114	992	2	5	1.309	2.066	37.32	0				
10119	993	5	1	0.044	2.242	4.65	0				
10119	993	5	2	0.113	0	0	0				
10119	993	5	3	1.314	6.22	4.03	0				
10119	993	5	4	1.645	0.59	4.65	0				
10119	993	5	5	1.614	1.645	0	1				
10124	994	3	1	7.024	12.895	13.88	0				
10124	994	3	2	0.772	1.424	8.76	0				
10124	994	3	3	1.031	0.402	0	1				
10124	994	3	4	1.309	2.066	17.28	0				
10124	994	3	5	2.469	17.977	22.12	0				
10129	995	5	1	0.772	1.424	8.76	0				
10129	995	5	2	6.617	95.932	0	0				
10129	995	5	3	1.314	6.22	6	0				
10129	995	5	4	0.063	1.05	8.92	0				
10129	995	5	5	0.898	56.296	0	1				
10133	996	2	1	6.617	95.932	0	0				
10133	996	2	2	0.898	56.296	0	1				
10133	996	2	3	1.314	6.22	6	0				
10133	996	2	4	0.063	1.05	8.92	0				
10133	996	2	5	0	5.333	8.92	0				
10134	997	1	1	2.725	3.107	0	1				
10134	997	1	2	0.946	0.236	9.6	0				
10134	997	1	3	0.854	0.263	12.04	0				
10134	997	1	4	3.61	5.189	16.76	0				
10134	997	1	5	0.898	56.296	0	0				
10145	998	5	1	0.946	0.236	12	0				
10145	998	5	2	0.267	3.67	0	0				
10145	998	5	3	0.063	1.05	20.76	0				
10145	998	5	4	0	5.333	20.76	0				
10145	998	5	5	2.939	2.361	0	1				
10147	999	5	1	0.267	3.67	0	0				
10147	999	5	2	0.113	0	0	0				
10147	999	5	3	1.314	6.22	4.03	0				
10147	999	5	4	1.645	0.59	4.65	0				
10147	999	5	5	1.614	1.645	0	1				
10151	1000	2	1	0.113	0	0	0				
10151	1000	2	2	1.614	1.645	0	1				
10151	1000	2	3	1.314	6.22	4.03	0				
10151	1000	2	4	1.645	0.59	4.65	0				
10151	1000	2	5	0.044	2.242	4.65	0				
10152	1001	1	1	2.725	3.107	12.04	1				
10152	1001	1	2	0.854	0.263	0	0				
10152	1001	1	3	0.063	1.05	14.04	0				
10152	1001	1	4	0	5.333	14.04	0				
10152	1001	1	5	3.61	5.189	16	0				
10157	1002	4	1	1.548	12.008	4.33	0				
10157	1002	4	2	2.109	1.759	3.11	0				
10157	1002	4	3	1.028	4.333	4.33	0				
10157	1002	4	4	2.932	2.181	3.08	1				
10157	1002	4	5	1.614	1.645	0	0				
10161	1003	1	1	1.645	0.59	11.24	1				
10161	1003	1	2	0.113	0	0	0				
10161	1003	1	3	1.614	1.645	0	0				
10161	1003	1	4	1.314	6.22	11.4	0				
10161	1003	1	5	0.044	2.242	11.24	0				
10166	1004	1	1	0.148	2.754	18	1				
10166	1004	1	2	0.258	0.813	0	0				
10166	1004	1	3	0.585	0.781	17.8	0				
10166	1004	1	4	0.35	1.083	17.8	0				
10166	1004	1	5	6.617	95.932	0	0				
10166	1005	3	1	0.585	0.781	4.93	0				
10166	1005	3	2	0.258	0.813	0	0				
10166	1005	3	3	0.148	2.754	5.82	1				
10166	1005	3	4	0.35	1.083	4.93	0				
10166	1005	3	5	0.084	0.809	5.82	0				
10170	1006	1	1	2.121	41.669	8.36	1				
10170	1006	1	2	0.388	0.252	0	0				
10170	1006	1	3	0.702	0.792	0	0				
10170	1006	1	4	0.148	3.677	8.36	0				
10170	1006	1	5	0.35	1.083	17.8	0				
10171	1007	5	1	2.121	41.669	2.89	0				
10171	1007	5	2	0.388	0.252	0	0				
10171	1007	5	3	0.702	0.792	0	0				
10171	1007	5	4	0.148	3.677	2.89	0				
10171	1007	5	5	1.792	2.677	3.62	1				
10180	1008	4	1	6.438	77.335	4	0				
10180	1008	4	2	0.148	3.677	4	0				
10180	1008	4	3	2.121	41.669	4	0				
10180	1008	4	4	1.556	0.434	7.68	1				
10180	1008	4	5	0.388	0.252	0	0				
10180	1009	1	1	1.556	0.434	7.68	1				
10180	1009	1	2	0.148	3.677	4	0				
10180	1009	1	3	2.121	41.669	4	0				
10180	1009	1	4	6.438	77.335	4	0				
10180	1009	1	5	2.932	2.181	11.92	0				
10181	1010	2	1	0.045	0.111	2.9	0				
10181	1010	2	2	2.209	2.41	2.8	1				
10181	1010	2	3	1.325	30.295	3.6	0				
10181	1010	2	4	0.384	0.551	2.9	0				
10181	1010	2	5	10.325	37.322	3.6	0				
10183	1011	4	1	1.314	6.22	6	0				
10183	1011	4	2	0.898	56.296	0	0				
10183	1011	4	3	6.617	95.932	0	0				
10183	1011	4	4	1.614	1.645	15.6	1				
10183	1011	4	5	0.063	1.05	8.92	0				
10185	1012	5	1	0.898	56.296	0	0				
10185	1012	5	2	0.085	0	0	0				
10185	1012	5	3	0.183	0.328	0	0				
10185	1012	5	4	0.733	5.931	0	0				
10185	1012	5	5	2.773	4.402	0	1				
10203	1013	1	1	0.61	0.047	0	1				
10203	1013	1	2	0.262	0.93	0	0				
10203	1013	1	3	0.436	0.885	0	0				
10203	1013	1	4	0.368	3.797	7	0				
10203	1013	1	5	6.33	11.383	0	0				
10206	1014	2	1	1.031	7.272	12	0				
10206	1014	2	2	3.403	12.516	12	1				
10206	1014	2	3	0.036	0.253	24.84	0				
10206	1014	2	4	0.441	2.741	27	0				
10206	1014	2	5	0.262	0.93	0	0				
10206	1015	3	1	0.036	0.253	24.84	0				
10206	1015	3	2	1.031	7.272	12	0				
10206	1015	3	3	3.403	12.516	12	1				
10206	1015	3	4	0.441	2.741	27	0				
10206	1015	3	5	0.135	0.409	28	0				
10222	1016	3	1	0.155	0.529	8.44	0				
10222	1016	3	2	0.467	0	0	0				
10222	1016	3	3	3.61	5.189	6.48	1				
10222	1016	3	4	0.442	0.457	14.64	0				
10222	1016	3	5	1.265	0.315	14.64	0				
10223	1017	3	1	2.725	3.107	9.6	0				
10223	1017	3	2	0.946	0.236	0	0				
10223	1017	3	3	0.854	0.263	18.92	1				
10223	1017	3	4	0.063	1.05	19.56	0				
10223	1017	3	5	0.442	0.457	14.64	0				
10225	1018	4	1	0.57	3.478	5.14	0				
10225	1018	4	2	0.136	0.249	0	0				
10225	1018	4	3	2.287	1.42	5.14	0				
10225	1018	4	4	3.289	9.748	6.51	1				
